time,gFx,gFy,gFz,TgF
1.222300,0.5059,0.0230,0.8658,1.003
1.222767,0.5059,0.0239,0.8663,1.003
1.224745,0.5059,0.0239,0.8658,1.003
1.226395,0.5064,0.0234,0.8643,1.002
1.228428,0.5069,0.0225,0.8648,1.003
1.231686,0.5069,0.0225,0.8648,1.003
1.232602,0.5074,0.0239,0.8648,1.003
1.234836,0.5074,0.0244,0.8643,1.003
1.236938,0.5074,0.0239,0.8624,1.001
1.239466,0.5069,0.0234,0.8619,1.000
1.241591,0.5069,0.0230,0.8629,1.001
1.243468,0.5064,0.0239,0.8624,1.000
1.245528,0.5064,0.0234,0.8604,0.999
1.247770,0.5064,0.0244,0.8595,0.998
1.249907,0.5074,0.0244,0.8609,1.000
1.251978,0.5079,0.0244,0.8609,1.000
1.254133,0.5079,0.0244,0.8609,1.000
1.257392,0.5079,0.0244,0.8609,1.000
1.258311,0.5074,0.0244,0.8600,0.999
1.260332,0.5069,0.0249,0.8614,1.000
1.262540,0.5079,0.0244,0.8624,1.001
1.264901,0.5074,0.0234,0.8634,1.002
1.266839,0.5069,0.0230,0.8634,1.001
1.268502,0.5059,0.0230,0.8643,1.002
1.270836,0.5064,0.0230,0.8643,1.002
1.273573,0.5069,0.0234,0.8658,1.004
1.275496,0.5064,0.0234,0.8653,1.003
1.277321,0.5074,0.0244,0.8634,1.002
1.279542,0.5074,0.0234,0.8653,1.003
1.281632,0.5074,0.0249,0.8653,1.003
1.283875,0.5074,0.0239,0.8658,1.004
1.285665,0.5074,0.0230,0.8648,1.003
1.287933,0.5079,0.0230,0.8648,1.003
1.292622,0.5069,0.0225,0.8639,1.002
1.293146,0.5064,0.0239,0.8634,1.001
1.294870,0.5074,0.0234,0.8619,1.000
1.296113,0.5079,0.0234,0.8614,1.000
1.300095,0.5079,0.0230,0.8619,1.001
1.301311,0.5069,0.0230,0.8604,0.999
1.302696,0.5079,0.0225,0.8604,0.999
1.304602,0.5074,0.0230,0.8609,1.000
1.306413,0.5079,0.0234,0.8600,0.999
1.309595,0.5084,0.0234,0.8604,1.000
1.310538,0.5084,0.0230,0.8614,1.000
1.312740,0.5084,0.0239,0.8629,1.002
1.315094,0.5084,0.0239,0.8643,1.003
1.318341,0.5079,0.0230,0.8653,1.004
1.319447,0.5074,0.0239,0.8668,1.005
1.323410,0.5079,0.0239,0.8658,1.004
1.324285,0.5069,0.0230,0.8653,1.003
1.325618,0.5074,0.0239,0.8653,1.003
1.328644,0.5074,0.0239,0.8643,1.003
1.330405,0.5064,0.0234,0.8634,1.001
1.332412,0.5069,0.0239,0.8634,1.001
1.334816,0.5059,0.0230,0.8619,1.000
1.336156,0.5059,0.0230,0.8604,0.998
1.338467,0.5059,0.0230,0.8614,0.999
1.340261,0.5064,0.0234,0.8600,0.998
1.342127,0.5069,0.0234,0.8604,0.999
1.344650,0.5069,0.0234,0.8619,1.000
1.346799,0.5084,0.0239,0.8614,1.001
1.348683,0.5084,0.0244,0.8609,1.000
1.350635,0.5079,0.0249,0.8604,0.999
1.353046,0.5084,0.0239,0.8629,1.002
1.356757,0.5084,0.0244,0.8629,1.002
1.357436,0.5079,0.0244,0.8648,1.003
1.359307,0.5069,0.0234,0.8643,1.002
1.361396,0.5084,0.0234,0.8648,1.003
1.364305,0.5079,0.0239,0.8658,1.004
1.365653,0.5069,0.0239,0.8658,1.004
1.367758,0.5064,0.0234,0.8648,1.002
1.369826,0.5059,0.0234,0.8653,1.003
1.372163,0.5069,0.0234,0.8643,1.002
1.374297,0.5064,0.0239,0.8663,1.004
1.376181,0.5064,0.0239,0.8653,1.003
1.378223,0.5064,0.0239,0.8643,1.002
1.380569,0.5064,0.0234,0.8634,1.001
1.382893,0.5059,0.0234,0.8634,1.001
1.385773,0.5059,0.0244,0.8619,1.000
1.386431,0.5059,0.0254,0.8604,0.998
1.389430,0.5069,0.0254,0.8604,0.999
1.390948,0.5069,0.0244,0.8604,0.999
1.392700,0.5069,0.0234,0.8609,0.999
1.395037,0.5064,0.0230,0.8600,0.998
1.397347,0.5059,0.0234,0.8600,0.998
1.399357,0.5079,0.0234,0.8619,1.001
1.401441,0.5069,0.0230,0.8629,1.001
1.403472,0.5069,0.0230,0.8643,1.002
1.405972,0.5069,0.0230,0.8653,1.003
1.408280,0.5064,0.0220,0.8653,1.003
1.409839,0.5069,0.0230,0.8658,1.004
1.411966,0.5074,0.0234,0.8668,1.005
1.414392,0.5069,0.0230,0.8668,1.004
1.416113,0.5074,0.0215,0.8668,1.005
1.418497,0.5079,0.0225,0.8658,1.004
1.420370,0.5074,0.0225,0.8658,1.004
1.422520,0.5074,0.0239,0.8643,1.003
1.424676,0.5069,0.0234,0.8643,1.002
1.426448,0.5064,0.0230,0.8634,1.001
1.428573,0.5069,0.0230,0.8629,1.001
1.431314,0.5059,0.0234,0.8639,1.001
1.434066,0.5059,0.0244,0.8624,1.000
1.435375,0.5059,0.0234,0.8614,0.999
1.437462,0.5064,0.0234,0.8600,0.998
1.439446,0.5064,0.0239,0.8600,0.998
1.441728,0.5079,0.0239,0.8590,0.998
1.444315,0.5084,0.0239,0.8595,0.999
1.445808,0.5074,0.0239,0.8604,0.999
1.447856,0.5079,0.0249,0.8604,0.999
1.450104,0.5079,0.0249,0.8604,0.999
1.452337,0.5088,0.0244,0.8619,1.001
1.454534,0.5079,0.0234,0.8643,1.003
1.456996,0.5069,0.0239,0.8648,1.003
1.458470,0.5079,0.0239,0.8663,1.004
1.460572,0.5079,0.0234,0.8653,1.004
1.462654,0.5069,0.0239,0.8658,1.004
1.465152,0.5059,0.0234,0.8668,1.004
1.466569,0.5069,0.0230,0.8653,1.003
1.468653,0.5064,0.0230,0.8643,1.002
1.471282,0.5064,0.0239,0.8634,1.001
1.472995,0.5064,0.0230,0.8629,1.001
1.475041,0.5069,0.0225,0.8634,1.001
1.477251,0.5069,0.0234,0.8619,1.000
1.479470,0.5069,0.0234,0.8629,1.001
1.481992,0.5064,0.0234,0.8624,1.000
1.483963,0.5069,0.0239,0.8624,1.001
1.485823,0.5074,0.0225,0.8624,1.001
1.488969,0.5079,0.0225,0.8629,1.001
1.490891,0.5079,0.0230,0.8624,1.001
1.492895,0.5074,0.0225,0.8624,1.001
1.494580,0.5074,0.0230,0.8624,1.001
1.496316,0.5069,0.0239,0.8624,1.001
1.499232,0.5069,0.0239,0.8634,1.001
1.500870,0.5074,0.0234,0.8648,1.003
1.502804,0.5069,0.0234,0.8648,1.003
1.506077,0.5074,0.0234,0.8648,1.003
1.508149,0.5069,0.0230,0.8643,1.002
1.510704,0.5074,0.0234,0.8653,1.003
1.511273,0.5064,0.0230,0.8648,1.002
1.513123,0.5064,0.0234,0.8648,1.002
1.516146,0.5074,0.0239,0.8643,1.003
1.517364,0.5069,0.0234,0.8634,1.001
1.519532,0.5074,0.0239,0.8648,1.003
1.521515,0.5074,0.0234,0.8639,1.002
1.524451,0.5079,0.0234,0.8639,1.002
1.526328,0.5084,0.0239,0.8634,1.002
1.527955,0.5079,0.0239,0.8629,1.002
1.529939,0.5079,0.0234,0.8619,1.001
1.532469,0.5069,0.0230,0.8634,1.001
1.534281,0.5059,0.0234,0.8624,1.000
1.536304,0.5069,0.0234,0.8614,1.000
1.538378,0.5059,0.0239,0.8600,0.998
1.540630,0.5059,0.0234,0.8600,0.998
1.542594,0.5074,0.0230,0.8614,1.000
1.544766,0.5074,0.0234,0.8624,1.001
1.546625,0.5074,0.0225,0.8624,1.001
1.550575,0.5064,0.0215,0.8639,1.002
1.551080,0.5064,0.0230,0.8643,1.002
1.553198,0.5069,0.0234,0.8634,1.001
1.555116,0.5074,0.0234,0.8648,1.003
1.557464,0.5084,0.0225,0.8658,1.004
1.559429,0.5074,0.0234,0.8648,1.003
1.561858,0.5074,0.0234,0.8639,1.002
1.564188,0.5074,0.0234,0.8648,1.003
1.566184,0.5074,0.0234,0.8648,1.003
1.567891,0.5069,0.0230,0.8639,1.002
1.570002,0.5069,0.0239,0.8643,1.002
1.572279,0.5074,0.0239,0.8653,1.003
1.574349,0.5074,0.0239,0.8648,1.003
1.576332,0.5074,0.0239,0.8653,1.003
1.578454,0.5064,0.0239,0.8629,1.001
1.580681,0.5044,0.0239,0.8629,1.000
1.582703,0.5059,0.0244,0.8614,0.999
1.584711,0.5064,0.0239,0.8609,0.999
1.586690,0.5064,0.0230,0.8609,0.999
1.589013,0.5074,0.0230,0.8600,0.999
1.591373,0.5074,0.0234,0.8614,1.000
1.593264,0.5069,0.0239,0.8609,0.999
1.595361,0.5074,0.0239,0.8614,1.000
1.597433,0.5074,0.0234,0.8619,1.000
1.599513,0.5084,0.0234,0.8614,1.001
1.601532,0.5079,0.0230,0.8624,1.001
1.603654,0.5084,0.0225,0.8629,1.002
1.605704,0.5074,0.0230,0.8629,1.001
1.608525,0.5074,0.0230,0.8634,1.002
1.610122,0.5064,0.0225,0.8639,1.002
1.612268,0.5064,0.0230,0.8639,1.002
1.614497,0.5064,0.0239,0.8648,1.002
1.617688,0.5064,0.0230,0.8653,1.003
1.618464,0.5069,0.0234,0.8648,1.003
1.620634,0.5069,0.0239,0.8643,1.002
1.622993,0.5069,0.0225,0.8648,1.003
1.625515,0.5074,0.0225,0.8634,1.002
1.626759,0.5069,0.0230,0.8629,1.001
1.628885,0.5079,0.0234,0.8629,1.002
1.631702,0.5084,0.0230,0.8629,1.002
1.633027,0.5088,0.0239,0.8614,1.001
1.635066,0.5079,0.0234,0.8619,1.001
1.637249,0.5069,0.0230,0.8624,1.001
1.639553,0.5064,0.0230,0.8624,1.000
1.642480,0.5064,0.0234,0.8619,1.000
1.643761,0.5079,0.0239,0.8600,0.999
1.645937,0.5069,0.0239,0.8609,0.999
1.648108,0.5064,0.0230,0.8619,1.000
1.650337,0.5069,0.0225,0.8629,1.001
1.652328,0.5069,0.0230,0.8624,1.001
1.654416,0.5079,0.0230,0.8629,1.002
1.656856,0.5079,0.0230,0.8643,1.003
1.658721,0.5069,0.0234,0.8648,1.003
1.660771,0.5069,0.0234,0.8639,1.002
1.662978,0.5069,0.0234,0.8643,1.002
1.665083,0.5074,0.0244,0.8639,1.002
1.667109,0.5074,0.0230,0.8643,1.003
1.669034,0.5069,0.0234,0.8648,1.003
1.671565,0.5069,0.0230,0.8643,1.002
1.673504,0.5074,0.0230,0.8634,1.002
1.675784,0.5069,0.0234,0.8629,1.001
1.677762,0.5069,0.0225,0.8604,0.999
1.679799,0.5069,0.0239,0.8614,1.000
1.682540,0.5069,0.0230,0.8600,0.998
1.684148,0.5074,0.0234,0.8600,0.999
1.686395,0.5074,0.0239,0.8629,1.001
1.688143,0.5069,0.0234,0.8634,1.001
1.690476,0.5064,0.0234,0.8624,1.000
1.693247,0.5064,0.0239,0.8624,1.000
1.694711,0.5069,0.0244,0.8634,1.001
1.696640,0.5064,0.0234,0.8634,1.001
1.701713,0.5074,0.0225,0.8653,1.003
1.702116,0.5074,0.0230,0.8648,1.003
1.703404,0.5074,0.0230,0.8643,1.003
1.705143,0.5069,0.0239,0.8639,1.002
1.712040,0.5064,0.0239,0.8639,1.002
1.712330,0.5069,0.0239,0.8639,1.002
1.712412,0.5074,0.0239,0.8658,1.004
1.713338,0.5074,0.0244,0.8648,1.003
1.715629,0.5074,0.0239,0.8643,1.003
1.717672,0.5069,0.0234,0.8629,1.001
1.719963,0.5079,0.0234,0.8629,1.002
1.721946,0.5074,0.0230,0.8624,1.001
1.724027,0.5074,0.0234,0.8619,1.000
1.726575,0.5084,0.0230,0.8624,1.001
1.728574,0.5079,0.0239,0.8629,1.002
1.730480,0.5069,0.0239,0.8619,1.000
1.733772,0.5064,0.0239,0.8624,1.000
1.734832,0.5064,0.0234,0.8609,0.999
1.736703,0.5059,0.0239,0.8624,1.000
1.738815,0.5074,0.0239,0.8619,1.000
1.740979,0.5069,0.0239,0.8614,1.000
1.743226,0.5074,0.0239,0.8619,1.000
1.745168,0.5079,0.0239,0.8619,1.001
1.747139,0.5074,0.0230,0.8634,1.002
1.749134,0.5074,0.0225,0.8634,1.002
1.751864,0.5074,0.0234,0.8639,1.002
1.753590,0.5069,0.0239,0.8643,1.002
1.755661,0.5074,0.0244,0.8639,1.002
1.758545,0.5074,0.0244,0.8648,1.003
1.760002,0.5069,0.0239,0.8643,1.002
1.762813,0.5064,0.0230,0.8634,1.001
1.764522,0.5054,0.0230,0.8634,1.001
1.766520,0.5059,0.0230,0.8629,1.001
1.768441,0.5054,0.0230,0.8643,1.002
1.770552,0.5054,0.0225,0.8634,1.001
1.772444,0.5059,0.0225,0.8639,1.001
1.776798,0.5074,0.0220,0.8643,1.003
1.777224,0.5074,0.0215,0.8624,1.001
1.780149,0.5074,0.0225,0.8624,1.001
1.782710,0.5084,0.0230,0.8619,1.001
1.785152,0.5093,0.0230,0.8629,1.002
1.785331,0.5084,0.0239,0.8619,1.001
1.787340,0.5093,0.0234,0.8614,1.001
1.789068,0.5103,0.0230,0.8604,1.001
1.791473,0.5098,0.0239,0.8619,1.002
1.793542,0.5093,0.0239,0.8609,1.001
1.795291,0.5079,0.0239,0.8609,1.000
1.797469,0.5074,0.0244,0.8619,1.000
1.799875,0.5069,0.0239,0.8629,1.001
1.802138,0.5064,0.0239,0.8619,1.000
1.803935,0.5054,0.0234,0.8629,1.000
1.806376,0.5049,0.0220,0.8653,1.002
1.808379,0.5049,0.0225,0.8653,1.002
1.810700,0.5054,0.0230,0.8673,1.004
1.813014,0.5059,0.0220,0.8678,1.005
1.815680,0.5069,0.0230,0.8687,1.006
1.818480,0.5064,0.0225,0.8678,1.005
1.819410,0.5064,0.0230,0.8673,1.005
1.821126,0.5079,0.0230,0.8668,1.005
1.824386,0.5069,0.0220,0.8658,1.004
1.825704,0.5069,0.0225,0.8648,1.003
1.827152,0.5064,0.0230,0.8639,1.002
1.829823,0.5079,0.0230,0.8619,1.001
1.832717,0.5088,0.0230,0.8609,1.000
1.833744,0.5084,0.0234,0.8595,0.999
1.835771,0.5079,0.0230,0.8585,0.998
1.838495,0.5079,0.0225,0.8575,0.997
1.842452,0.5084,0.0239,0.8580,0.998
1.843937,0.5093,0.0249,0.8570,0.997
1.844990,0.5093,0.0244,0.8570,0.997
1.847668,0.5079,0.0254,0.8565,0.996
1.851697,0.5069,0.0249,0.8590,0.998
1.851973,0.5064,0.0244,0.8590,0.997
1.852632,0.5064,0.0244,0.8609,0.999
1.854895,0.5054,0.0239,0.8614,0.999
1.858835,0.5059,0.0244,0.8629,1.001
1.859981,0.5059,0.0239,0.8639,1.001
1.861057,0.5044,0.0234,0.8648,1.001
1.865597,0.5040,0.0234,0.8653,1.002
1.865772,0.5054,0.0230,0.8668,1.004
1.866997,0.5069,0.0230,0.8668,1.004
1.869149,0.5069,0.0234,0.8668,1.004
1.871619,0.5069,0.0225,0.8673,1.005
1.874327,0.5064,0.0234,0.8668,1.004
1.875474,0.5069,0.0234,0.8673,1.005
1.879249,0.5074,0.0230,0.8668,1.005
1.880193,0.5069,0.0225,0.8653,1.003
1.882706,0.5079,0.0234,0.8639,1.002
1.884352,0.5088,0.0230,0.8629,1.002
1.886302,0.5084,0.0234,0.8609,1.000
1.888222,0.5084,0.0239,0.8600,0.999
1.891266,0.5084,0.0230,0.8590,0.998
1.892494,0.5079,0.0234,0.8580,0.997
1.894646,0.5079,0.0234,0.8590,0.998
1.896918,0.5074,0.0234,0.8595,0.998
1.899211,0.5064,0.0234,0.8595,0.998
1.901013,0.5074,0.0234,0.8595,0.998
1.903135,0.5074,0.0225,0.8590,0.998
1.905136,0.5074,0.0234,0.8595,0.998
1.907224,0.5074,0.0239,0.8604,0.999
1.909129,0.5069,0.0234,0.8609,0.999
1.911563,0.5074,0.0239,0.8624,1.001
1.913695,0.5079,0.0244,0.8629,1.002
1.916800,0.5074,0.0239,0.8639,1.002
1.917809,0.5079,0.0244,0.8653,1.004
1.920053,0.5074,0.0244,0.8658,1.004
1.922087,0.5069,0.0234,0.8663,1.004
1.924381,0.5064,0.0239,0.8663,1.004
1.926283,0.5064,0.0234,0.8663,1.004
1.928542,0.5069,0.0234,0.8658,1.004
1.930559,0.5069,0.0239,0.8653,1.003
1.932775,0.5069,0.0220,0.8643,1.002
1.934849,0.5074,0.0220,0.8648,1.003
1.936964,0.5084,0.0234,0.8648,1.003
1.939150,0.5079,0.0225,0.8639,1.002
1.941069,0.5074,0.0230,0.8624,1.001
1.943228,0.5074,0.0234,0.8619,1.000
1.945620,0.5088,0.0230,0.8619,1.001
1.947327,0.5074,0.0230,0.8609,1.000
1.949367,0.5084,0.0234,0.8595,0.999
1.951464,0.5084,0.0239,0.8600,0.999
1.953547,0.5074,0.0234,0.8600,0.999
1.955476,0.5074,0.0234,0.8595,0.998
1.957860,0.5074,0.0234,0.8604,0.999
1.960119,0.5074,0.0234,0.8600,0.999
1.962342,0.5064,0.0234,0.8609,0.999
1.964169,0.5059,0.0239,0.8619,1.000
1.966229,0.5064,0.0230,0.8634,1.001
1.968557,0.5074,0.0234,0.8648,1.003
1.971024,0.5084,0.0234,0.8648,1.003
1.972634,0.5079,0.0234,0.8648,1.003
1.976881,0.5079,0.0230,0.8653,1.004
1.977098,0.5084,0.0234,0.8648,1.003
1.979055,0.5074,0.0230,0.8663,1.004
1.984699,0.5079,0.0225,0.8663,1.004
1.984961,0.5084,0.0239,0.8663,1.005
1.985466,0.5079,0.0230,0.8658,1.004
1.987223,0.5069,0.0230,0.8653,1.003
1.989337,0.5054,0.0234,0.8643,1.002
1.993477,0.5059,0.0225,0.8629,1.001
1.993666,0.5064,0.0230,0.8629,1.001
1.995850,0.5069,0.0225,0.8624,1.001
1.999634,0.5064,0.0230,0.8614,1.000
2.000249,0.5074,0.0230,0.8614,1.000
2.002168,0.5069,0.0225,0.8619,1.000
2.004283,0.5074,0.0234,0.8609,1.000
2.006323,0.5074,0.0234,0.8604,0.999
2.009048,0.5074,0.0234,0.8619,1.000
2.010795,0.5069,0.0244,0.8614,1.000
2.012808,0.5069,0.0244,0.8609,0.999
2.017004,0.5069,0.0239,0.8619,1.000
2.017197,0.5074,0.0234,0.8619,1.000
2.019460,0.5079,0.0230,0.8619,1.001
2.021165,0.5074,0.0239,0.8629,1.001
2.025286,0.5069,0.0234,0.8619,1.000
2.025485,0.5074,0.0225,0.8624,1.001
2.027140,0.5069,0.0230,0.8629,1.001
2.029316,0.5069,0.0239,0.8629,1.001
2.031914,0.5064,0.0234,0.8634,1.001
2.033635,0.5074,0.0239,0.8639,1.002
2.035993,0.5074,0.0239,0.8643,1.003
2.038158,0.5069,0.0239,0.8639,1.002
2.040268,0.5069,0.0234,0.8643,1.002
2.042397,0.5064,0.0230,0.8634,1.001
2.044472,0.5064,0.0225,0.8629,1.001
2.046438,0.5069,0.0225,0.8634,1.001
2.048899,0.5069,0.0234,0.8629,1.001
2.051754,0.5079,0.0234,0.8624,1.001
2.053411,0.5069,0.0230,0.8629,1.001
2.054855,0.5074,0.0225,0.8634,1.002
2.057809,0.5069,0.0234,0.8619,1.000
2.059034,0.5069,0.0234,0.8609,0.999
2.061081,0.5064,0.0234,0.8624,1.000
2.063312,0.5079,0.0230,0.8614,1.000
2.065437,0.5074,0.0234,0.8604,0.999
2.067420,0.5074,0.0234,0.8614,1.000
2.070281,0.5074,0.0234,0.8624,1.001
2.071759,0.5069,0.0239,0.8619,1.000
2.073749,0.5069,0.0234,0.8634,1.001
2.075892,0.5064,0.0225,0.8629,1.001
2.077910,0.5069,0.0220,0.8634,1.001
2.080069,0.5079,0.0230,0.8643,1.003
2.082397,0.5074,0.0234,0.8643,1.003
2.084360,0.5069,0.0225,0.8639,1.002
2.086416,0.5064,0.0239,0.8653,1.003
2.088630,0.5064,0.0244,0.8648,1.002
2.092495,0.5054,0.0244,0.8629,1.000
2.092968,0.5059,0.0234,0.8639,1.001
2.095011,0.5059,0.0234,0.8624,1.000
2.097224,0.5064,0.0234,0.8624,1.000
2.103348,0.5064,0.0244,0.8624,1.000
2.103632,0.5074,0.0239,0.8624,1.001
2.103974,0.5069,0.0234,0.8609,0.999
2.105830,0.5079,0.0239,0.8604,0.999
2.109041,0.5079,0.0230,0.8614,1.000
2.109376,0.5069,0.0234,0.8595,0.998
2.111555,0.5079,0.0230,0.8604,0.999
2.114217,0.5079,0.0230,0.8609,1.000
2.115984,0.5079,0.0234,0.8619,1.001
2.118079,0.5079,0.0239,0.8619,1.001
2.120212,0.5079,0.0234,0.8619,1.001
2.122428,0.5074,0.0234,0.8629,1.001
2.124304,0.5074,0.0234,0.8634,1.002
2.126566,0.5074,0.0234,0.8634,1.002
2.128635,0.5079,0.0234,0.8629,1.002
2.130723,0.5069,0.0234,0.8643,1.002
2.135622,0.5079,0.0230,0.8643,1.003
2.136066,0.5088,0.0230,0.8648,1.004
2.137136,0.5088,0.0225,0.8653,1.004
2.139822,0.5079,0.0225,0.8643,1.003
2.141612,0.5079,0.0230,0.8643,1.003
2.143414,0.5069,0.0244,0.8634,1.001
2.145779,0.5064,0.0244,0.8634,1.001
2.147381,0.5069,0.0244,0.8629,1.001
2.151524,0.5074,0.0239,0.8609,1.000
2.151843,0.5064,0.0244,0.8595,0.998
2.154340,0.5069,0.0239,0.8595,0.998
2.156081,0.5069,0.0244,0.8600,0.999
2.158057,0.5069,0.0239,0.8600,0.999
2.160792,0.5069,0.0234,0.8585,0.997
2.162436,0.5074,0.0244,0.8575,0.997
2.164508,0.5074,0.0244,0.8595,0.998
2.166777,0.5079,0.0244,0.8600,0.999
2.168740,0.5074,0.0234,0.8614,1.000
2.170894,0.5084,0.0239,0.8609,1.000
2.172728,0.5088,0.0239,0.8619,1.001
2.176572,0.5079,0.0234,0.8634,1.002
2.177108,0.5064,0.0225,0.8629,1.001
2.179211,0.5069,0.0225,0.8634,1.001
2.181400,0.5074,0.0230,0.8643,1.003
2.185752,0.5064,0.0225,0.8653,1.003
2.186243,0.5059,0.0230,0.8658,1.003
2.187813,0.5054,0.0230,0.8653,1.002
2.190135,0.5059,0.0225,0.8668,1.004
2.195559,0.5069,0.0230,0.8668,1.004
2.195890,0.5074,0.0230,0.8673,1.005
2.196562,0.5069,0.0220,0.8673,1.005
2.198189,0.5074,0.0225,0.8668,1.005
2.200307,0.5084,0.0230,0.8668,1.005
2.202336,0.5079,0.0230,0.8653,1.004
2.204262,0.5069,0.0225,0.8658,1.004
2.207222,0.5074,0.0230,0.8658,1.004
2.208826,0.5069,0.0234,0.8629,1.001
2.211579,0.5079,0.0230,0.8614,1.000
2.213054,0.5079,0.0230,0.8595,0.999
2.215266,0.5074,0.0234,0.8575,0.997
2.217241,0.5069,0.0234,0.8580,0.997
2.219352,0.5074,0.0239,0.8575,0.997
2.221461,0.5079,0.0239,0.8560,0.996
2.223536,0.5084,0.0244,0.8565,0.996
2.226107,0.5079,0.0249,0.8575,0.997
2.227477,0.5079,0.0254,0.8570,0.997
2.229525,0.5074,0.0249,0.8580,0.997
2.232360,0.5069,0.0249,0.8590,0.998
2.234975,0.5064,0.0244,0.8600,0.998
2.236224,0.5064,0.0244,0.8614,1.000
2.238210,0.5054,0.0244,0.8629,1.000
2.240558,0.5044,0.0234,0.8619,0.999
2.243412,0.5049,0.0225,0.8619,0.999
2.244652,0.5054,0.0225,0.8639,1.001
2.246727,0.5059,0.0230,0.8653,1.003
2.248918,0.5069,0.0225,0.8653,1.003
2.253818,0.5074,0.0225,0.8653,1.003
2.254243,0.5084,0.0225,0.8653,1.004
2.255602,0.5098,0.0225,0.8653,1.005
2.257272,0.5088,0.0225,0.8663,1.005
2.259920,0.5079,0.0225,0.8663,1.004
2.261546,0.5079,0.0225,0.8658,1.004
2.263559,0.5093,0.0220,0.8653,1.004
2.269124,0.5093,0.0220,0.8648,1.004
2.269616,0.5088,0.0230,0.8648,1.004
2.269955,0.5088,0.0230,0.8619,1.001
2.272255,0.5084,0.0225,0.8609,1.000
2.274431,0.5074,0.0215,0.8614,1.000
2.279639,0.5069,0.0220,0.8609,0.999
2.279858,0.5064,0.0234,0.8595,0.998
2.280768,0.5074,0.0239,0.8600,0.999
2.285338,0.5074,0.0239,0.8595,0.998
2.285718,0.5074,0.0244,0.8595,0.998
2.287098,0.5069,0.0249,0.8585,0.997
2.288938,0.5064,0.0249,0.8604,0.999
2.293819,0.5054,0.0249,0.8595,0.997
2.294144,0.5049,0.0254,0.8609,0.998
2.295457,0.5049,0.0254,0.8604,0.998
2.297336,0.5049,0.0254,0.8604,0.998
2.301210,0.5054,0.0254,0.8609,0.999
2.301852,0.5059,0.0249,0.8604,0.998
2.303951,0.5064,0.0244,0.8619,1.000
2.305790,0.5054,0.0234,0.8639,1.001
2.307710,0.5064,0.0230,0.8643,1.002
2.309762,0.5074,0.0225,0.8634,1.002
2.312148,0.5074,0.0225,0.8653,1.003
2.314207,0.5079,0.0234,0.8653,1.004
2.316775,0.5079,0.0225,0.8653,1.004
2.318408,0.5084,0.0220,0.8653,1.004
2.320545,0.5088,0.0225,0.8643,1.003
2.322307,0.5084,0.0220,0.8643,1.003
2.324950,0.5084,0.0220,0.8643,1.003
2.326916,0.5074,0.0225,0.8639,1.002
2.328941,0.5084,0.0220,0.8634,1.002
2.331175,0.5084,0.0225,0.8629,1.002
2.333551,0.5064,0.0225,0.8619,1.000
2.335293,0.5069,0.0225,0.8614,1.000
2.337501,0.5064,0.0234,0.8604,0.999
2.339340,0.5064,0.0234,0.8585,0.997
2.341859,0.5079,0.0239,0.8595,0.999
2.344410,0.5079,0.0239,0.8609,1.000
2.345536,0.5064,0.0244,0.8600,0.998
2.347545,0.5059,0.0239,0.8604,0.998
2.350513,0.5069,0.0234,0.8600,0.998
2.353830,0.5069,0.0249,0.8600,0.999
2.354103,0.5069,0.0249,0.8614,1.000
2.356016,0.5074,0.0239,0.8609,1.000
2.359217,0.5069,0.0244,0.8619,1.000
2.361380,0.5069,0.0239,0.8629,1.001
2.362978,0.5064,0.0239,0.8634,1.001
2.364680,0.5054,0.0244,0.8624,1.000
2.367126,0.5064,0.0244,0.8624,1.000
2.368967,0.5064,0.0244,0.8629,1.001
2.371133,0.5079,0.0239,0.8634,1.002
2.373273,0.5079,0.0244,0.8634,1.002
2.378898,0.5079,0.0244,0.8629,1.002
2.379563,0.5074,0.0230,0.8629,1.001
2.379716,0.5074,0.0234,0.8614,1.000
2.381865,0.5074,0.0230,0.8619,1.000
2.385643,0.5079,0.0225,0.8624,1.001
2.386009,0.5088,0.0225,0.8624,1.002
2.387831,0.5093,0.0225,0.8619,1.001
2.389904,0.5079,0.0230,0.8619,1.001
2.395481,0.5079,0.0239,0.8624,1.001
2.395808,0.5079,0.0239,0.8619,1.001
2.396556,0.5079,0.0234,0.8624,1.001
2.398479,0.5069,0.0244,0.8629,1.001
2.402751,0.5059,0.0234,0.8624,1.000
2.402978,0.5069,0.0220,0.8619,1.000
2.404737,0.5069,0.0230,0.8614,1.000
2.407062,0.5069,0.0234,0.8619,1.000
2.409692,0.5064,0.0230,0.8629,1.001
2.411119,0.5064,0.0225,0.8629,1.001
2.413135,0.5074,0.0230,0.8614,1.000
2.415147,0.5069,0.0239,0.8614,1.000
2.417449,0.5069,0.0239,0.8619,1.000
2.419476,0.5064,0.0239,0.8614,1.000
2.421529,0.5069,0.0230,0.8595,0.998
2.424007,0.5074,0.0225,0.8604,0.999
2.426314,0.5074,0.0230,0.8609,1.000
2.427584,0.5074,0.0230,0.8624,1.001
2.430228,0.5069,0.0230,0.8629,1.001
2.431846,0.5074,0.0239,0.8624,1.001
2.434424,0.5079,0.0239,0.8624,1.001
2.436149,0.5074,0.0234,0.8619,1.000
2.438210,0.5079,0.0239,0.8624,1.001
2.440574,0.5074,0.0239,0.8629,1.001
2.443281,0.5069,0.0234,0.8624,1.001
2.444772,0.5079,0.0239,0.8624,1.001
